user,day,login_count,after_hours_logins,usb_events,files_accessed,unique_files,websites_visited,unique_domains,wikileaks_visits,job_site_visits,keylogger_downloads,email_count,email_size,attachments,risk_level,triggered_rules,rule_count,rule_score,rank
LQC0479,2010-09-14,6,2,14.0,22.0,22.0,165.0,49.0,1.0,5.0,0.0,15.0,399589.0,0.0,ALERT,Scenario 1: after-hours USB use with WikiLeaks upload; Scenario 2: job search followed by high USB activity; High web and usb activity,3,9,1
MTB0620,2010-09-29,3,0,8.0,4.0,4.0,162.0,45.0,0.0,0.0,0.0,15.0,501791.0,20.0,ALERT,High web and usb activity,1,2,6243
NAF0326,2010-09-29,4,0,6.0,5.0,5.0,162.0,28.0,0.0,0.0,0.0,16.0,475342.0,0.0,ALERT,High web and usb activity,1,2,6244
RUM0880,2010-09-29,3,0,6.0,2.0,2.0,162.0,34.0,0.0,0.0,0.0,15.0,506251.0,29.0,ALERT,High web and usb activity,1,2,6245
BAL0044,2010-09-30,11,2,10.0,13.0,13.0,120.0,43.0,0.0,0.0,0.0,11.0,379387.0,9.0,ALERT,High web and usb activity,1,2,6246
CTA0020,2010-09-30,3,0,16.0,0.0,0.0,108.0,32.0,0.0,0.0,0.0,11.0,286087.0,4.0,ALERT,High web and usb activity,1,2,6247
EIS0041,2010-09-30,13,0,10.0,6.0,6.0,114.0,58.0,0.0,0.0,0.0,10.0,318920.0,7.0,ALERT,High web and usb activity,1,2,6248
HCS0003,2010-09-30,2,0,6.0,10.0,10.0,285.0,64.0,0.0,0.0,0.0,27.0,744908.0,38.0,ALERT,High web and usb activity,1,2,6249
HSB0196,2010-09-30,2,0,18.0,18.0,18.0,120.0,21.0,0.0,0.0,0.0,11.0,378206.0,7.0,ALERT,High web and usb activity,1,2,6250
JBD0616,2010-09-30,3,0,18.0,0.0,0.0,162.0,65.0,0.0,0.0,0.0,15.0,428405.0,4.0,ALERT,High web and usb activity,1,2,6251
JCG0316,2010-09-30,3,0,6.0,5.0,5.0,162.0,46.0,0.0,0.0,0.0,15.0,447997.0,15.0,ALERT,High web and usb activity,1,2,6252
KKW0879,2010-09-30,4,0,18.0,0.0,0.0,162.0,41.0,0.0,0.0,0.0,13.0,320681.0,7.0,ALERT,High web and usb activity,1,2,6253
MDM0625,2010-09-30,3,0,18.0,27.0,27.0,162.0,28.0,0.0,0.0,0.0,16.0,474671.0,8.0,ALERT,High web and usb activity,1,2,6254
MPM0220,2010-09-30,7,0,22.0,33.0,33.0,114.0,22.0,0.0,0.0,0.0,11.0,328657.0,0.0,ALERT,High web and usb activity,1,2,6255
BAL0044,2010-10-01,14,4,10.0,18.0,18.0,120.0,46.0,0.0,0.0,0.0,10.0,262210.0,6.0,ALERT,High web and usb activity,1,2,6256
BEH0615,2010-10-01,3,0,6.0,0.0,0.0,162.0,9.0,0.0,0.0,0.0,15.0,479729.0,9.0,ALERT,High web and usb activity,1,2,6257
HCS0003,2010-10-01,2,0,6.0,7.0,7.0,285.0,60.0,0.0,0.0,0.0,27.0,799600.0,15.0,ALERT,High web and usb activity,1,2,6258
HPH0075,2010-10-01,3,0,15.0,23.0,23.0,180.0,41.0,0.0,0.0,0.0,19.0,582841.0,8.0,ALERT,High web and usb activity,1,2,6259
HSB0196,2010-10-01,4,0,14.0,27.0,27.0,120.0,27.0,0.0,0.0,0.0,11.0,288706.0,9.0,ALERT,High web and usb activity,1,2,6260
JBD0616,2010-10-01,4,0,18.0,0.0,0.0,162.0,58.0,0.0,0.0,0.0,15.0,432398.0,11.0,ALERT,High web and usb activity,1,2,6261
JCG0316,2010-10-01,4,0,8.0,6.0,6.0,162.0,51.0,0.0,0.0,0.0,12.0,390459.0,4.0,ALERT,High web and usb activity,1,2,6262
JJH0613,2010-10-01,4,0,6.0,5.0,5.0,162.0,29.0,0.0,0.0,0.0,15.0,467604.0,13.0,ALERT,High web and usb activity,1,2,6263
KKW0879,2010-10-01,2,0,18.0,0.0,0.0,162.0,49.0,0.0,0.0,0.0,14.0,438799.0,4.0,ALERT,High web and usb activity,1,2,6264
LCB0664,2010-10-01,5,0,17.0,0.0,0.0,135.0,29.0,0.0,0.0,0.0,14.0,473266.0,11.0,ALERT,High web and usb activity,1,2,6265
MAS0025,2010-10-01,4,1,9.0,19.0,19.0,143.0,50.0,0.0,0.0,0.0,14.0,372462.0,0.0,ALERT,High web and usb activity,1,2,6266
MBJ0312,2010-10-01,3,0,8.0,7.0,7.0,162.0,40.0,0.0,0.0,0.0,15.0,406206.0,8.0,ALERT,High web and usb activity,1,2,6267
MDM0625,2010-10-01,5,0,16.0,21.0,21.0,162.0,35.0,0.0,0.0,0.0,16.0,446270.0,2.0,ALERT,High web and usb activity,1,2,6268
MPM0220,2010-10-01,5,2,18.0,20.0,20.0,114.0,39.0,0.0,0.0,0.0,11.0,385445.0,1.0,ALERT,High web and usb activity,1,2,6269
MTB0620,2010-10-01,2,0,8.0,4.0,4.0,162.0,43.0,0.0,0.0,0.0,15.0,404272.0,9.0,ALERT,High web and usb activity,1,2,6270
OBH0499,2010-10-01,3,0,16.0,0.0,0.0,162.0,20.0,0.0,0.0,0.0,15.0,569522.0,11.0,ALERT,High web and usb activity,1,2,6271
OCS0865,2010-10-01,3,0,8.0,0.0,0.0,162.0,22.0,0.0,0.0,0.0,16.0,508560.0,12.0,ALERT,High web and usb activity,1,2,6272
RHO0732,2010-10-01,4,0,8.0,2.0,2.0,162.0,46.0,0.0,0.0,0.0,15.0,397451.0,2.0,ALERT,High web and usb activity,1,2,6273
SGM0021,2010-10-01,2,0,8.0,9.0,9.0,114.0,24.0,0.0,0.0,0.0,11.0,355008.0,5.0,ALERT,High web and usb activity,1,2,6274
HSB0196,2010-10-02,2,0,16.0,27.0,27.0,120.0,30.0,0.0,0.0,0.0,11.0,367688.0,3.0,ALERT,High web and usb activity,1,2,6275
OBH0499,2010-10-02,3,0,18.0,0.0,0.0,162.0,11.0,0.0,0.0,0.0,15.0,381549.0,9.0,ALERT,High web and usb activity,1,2,6276
HSB0196,2010-10-03,2,0,14.0,26.0,26.0,120.0,32.0,0.0,0.0,0.0,11.0,308097.0,13.0,ALERT,High web and usb activity,1,2,6277
BAL0044,2010-10-04,13,4,10.0,15.0,15.0,120.0,41.0,0.0,0.0,0.0,11.0,359357.0,5.0,ALERT,High web and usb activity,1,2,6278
CTA0020,2010-10-04,3,0,18.0,0.0,0.0,108.0,46.0,0.0,0.0,0.0,11.0,323423.0,11.0,ALERT,High web and usb activity,1,2,6279
EIS0041,2010-10-04,7,2,8.0,7.0,7.0,114.0,42.0,0.0,0.0,0.0,10.0,353080.0,12.0,ALERT,High web and usb activity,1,2,6280
HCS0003,2010-10-04,2,0,6.0,9.0,9.0,285.0,64.0,0.0,0.0,0.0,27.0,743689.0,27.0,ALERT,High web and usb activity,1,2,6281
HDS0367,2010-10-04,5,0,6.0,8.0,8.0,114.0,17.0,0.0,0.0,0.0,11.0,303810.0,7.0,ALERT,High web and usb activity,1,2,6282
HSB0196,2010-10-04,2,0,18.0,27.0,27.0,120.0,33.0,0.0,0.0,0.0,11.0,345496.0,7.0,ALERT,High web and usb activity,1,2,6283
JBD0616,2010-10-04,3,0,18.0,0.0,0.0,162.0,57.0,0.0,0.0,0.0,15.0,417377.0,8.0,ALERT,High web and usb activity,1,2,6284
JCG0316,2010-10-04,3,0,6.0,7.0,7.0,162.0,24.0,0.0,0.0,0.0,14.0,470273.0,11.0,ALERT,High web and usb activity,1,2,6285
JDB0169,2010-10-04,3,0,18.0,19.0,19.0,162.0,29.0,0.0,0.0,0.0,14.0,426760.0,3.0,ALERT,High web and usb activity,1,2,6286
JJH0613,2010-10-04,3,0,6.0,7.0,7.0,162.0,48.0,0.0,0.0,0.0,15.0,496552.0,11.0,ALERT,High web and usb activity,1,2,6287
KKW0879,2010-10-04,2,0,18.0,7.0,7.0,162.0,19.0,0.0,0.0,0.0,14.0,463763.0,8.0,ALERT,High web and usb activity,1,2,6288
MDM0625,2010-10-04,3,0,16.0,21.0,21.0,162.0,9.0,0.0,0.0,0.0,16.0,427741.0,7.0,ALERT,High web and usb activity,1,2,6289
MPM0220,2010-10-04,13,6,28.0,46.0,46.0,114.0,31.0,0.0,0.0,0.0,11.0,344382.0,0.0,ALERT,High web and usb activity,1,2,6290
MTB0620,2010-10-04,3,0,12.0,5.0,5.0,162.0,36.0,0.0,0.0,0.0,15.0,478180.0,4.0,ALERT,High web and usb activity,1,2,6291
WXH0872,2010-10-04,2,0,6.0,7.0,7.0,162.0,26.0,0.0,0.0,0.0,15.0,480058.0,6.0,ALERT,High web and usb activity,1,2,6292
XHW0498,2010-10-04,2,0,6.0,2.0,2.0,162.0,49.0,0.0,0.0,0.0,15.0,517559.0,9.0,ALERT,High web and usb activity,1,2,6293
AJN0607,2010-10-05,5,0,10.0,4.0,4.0,162.0,24.0,0.0,0.0,0.0,13.0,325237.0,9.0,ALERT,High web and usb activity,1,2,6294
BAL0044,2010-10-05,11,4,8.0,5.0,5.0,120.0,31.0,0.0,0.0,0.0,11.0,360216.0,6.0,ALERT,High web and usb activity,1,2,6295
CTA0020,2010-10-05,3,0,16.0,10.0,10.0,108.0,30.0,0.0,0.0,0.0,9.0,271459.0,5.0,ALERT,High web and usb activity,1,2,6296
EIS0041,2010-10-05,11,4,10.0,9.0,9.0,114.0,49.0,0.0,0.0,0.0,10.0,286579.0,7.0,ALERT,High web and usb activity,1,2,6297
HCS0003,2010-10-05,2,0,6.0,8.0,8.0,285.0,56.0,0.0,0.0,0.0,27.0,827876.0,13.0,ALERT,High web and usb activity,1,2,6298
HSB0196,2010-10-05,2,0,16.0,22.0,22.0,120.0,9.0,0.0,0.0,0.0,10.0,287529.0,6.0,ALERT,High web and usb activity,1,2,6299
IBB0359,2010-10-05,7,4,20.0,2.0,2.0,114.0,37.0,0.0,0.0,0.0,10.0,300721.0,3.0,ALERT,High web and usb activity,1,2,6300
JBD0616,2010-10-05,3,0,18.0,0.0,0.0,162.0,64.0,0.0,0.0,0.0,15.0,478509.0,12.0,ALERT,High web and usb activity,1,2,6301
JDB0169,2010-10-05,3,0,16.0,21.0,21.0,162.0,41.0,0.0,0.0,0.0,14.0,374876.0,11.0,ALERT,High web and usb activity,1,2,6302
JJH0613,2010-10-05,5,0,6.0,4.0,4.0,162.0,51.0,0.0,0.0,0.0,15.0,440233.0,11.0,ALERT,High web and usb activity,1,2,6303
KKW0879,2010-10-05,2,0,16.0,0.0,0.0,162.0,31.0,0.0,0.0,0.0,14.0,382914.0,5.0,ALERT,High web and usb activity,1,2,6304
MBJ0312,2010-10-05,3,0,6.0,2.0,2.0,162.0,14.0,0.0,0.0,0.0,15.0,395955.0,8.0,ALERT,High web and usb activity,1,2,6305
MDM0625,2010-10-05,3,0,16.0,25.0,25.0,162.0,43.0,0.0,0.0,0.0,16.0,496667.0,10.0,ALERT,High web and usb activity,1,2,6306
MPM0220,2010-10-05,13,4,28.0,20.0,20.0,114.0,34.0,0.0,0.0,0.0,11.0,330912.0,0.0,ALERT,High web and usb activity,1,2,6307
MTB0620,2010-10-05,2,0,6.0,6.0,6.0,162.0,17.0,0.0,0.0,0.0,15.0,441501.0,5.0,ALERT,High web and usb activity,1,2,6308
NAF0326,2010-10-05,3,0,8.0,4.0,4.0,162.0,15.0,0.0,0.0,0.0,16.0,493025.0,8.0,ALERT,High web and usb activity,1,2,6309
SGM0021,2010-10-05,3,0,8.0,14.0,14.0,114.0,19.0,0.0,0.0,0.0,11.0,254330.0,3.0,ALERT,High web and usb activity,1,2,6310
BAL0044,2010-10-06,11,4,10.0,28.0,28.0,120.0,49.0,0.0,0.0,0.0,11.0,389378.0,19.0,ALERT,High web and usb activity,1,2,6311
CTA0020,2010-10-06,3,0,18.0,4.0,4.0,108.0,32.0,0.0,0.0,0.0,11.0,331839.0,1.0,ALERT,High web and usb activity,1,2,6312
HSB0196,2010-10-06,2,0,8.0,26.0,26.0,120.0,34.0,0.0,0.0,0.0,11.0,343092.0,7.0,ALERT,High web and usb activity,1,2,6313
JBD0616,2010-10-06,3,0,14.0,0.0,0.0,162.0,62.0,0.0,0.0,0.0,15.0,490917.0,14.0,ALERT,High web and usb activity,1,2,6314
JDB0169,2010-10-06,3,0,16.0,20.0,20.0,162.0,48.0,0.0,0.0,0.0,1.0,30616.0,0.0,ALERT,High web and usb activity,1,2,6315
KKW0879,2010-10-06,2,0,18.0,6.0,6.0,162.0,49.0,0.0,0.0,0.0,14.0,377873.0,7.0,ALERT,High web and usb activity,1,2,6316
LCB0664,2010-10-06,3,0,16.0,2.0,2.0,135.0,14.0,0.0,0.0,0.0,14.0,437728.0,14.0,ALERT,High web and usb activity,1,2,6317
MBJ0312,2010-10-06,3,0,6.0,4.0,4.0,162.0,38.0,0.0,0.0,0.0,15.0,492935.0,6.0,ALERT,High web and usb activity,1,2,6318
MDM0625,2010-10-06,3,0,16.0,27.0,27.0,162.0,34.0,0.0,0.0,0.0,16.0,462796.0,2.0,ALERT,High web and usb activity,1,2,6319
MPM0220,2010-10-06,13,8,24.0,37.0,37.0,114.0,41.0,0.0,0.0,0.0,11.0,300096.0,0.0,ALERT,High web and usb activity,1,2,6320
RNP0211,2010-10-06,3,0,7.0,6.0,6.0,143.0,41.0,0.0,0.0,0.0,14.0,401654.0,5.0,ALERT,High web and usb activity,1,2,6321
RVF0201,2010-10-06,3,0,6.0,0.0,0.0,114.0,26.0,0.0,0.0,0.0,11.0,282378.0,8.0,ALERT,High web and usb activity,1,2,6322
THR0873,2010-10-06,2,0,16.0,27.0,27.0,170.0,32.0,0.0,0.0,0.0,15.0,494068.0,6.0,ALERT,High web and usb activity,1,2,6323
ABC0174,2010-10-07,3,0,6.0,0.0,0.0,162.0,49.0,0.0,0.0,0.0,15.0,435845.0,4.0,ALERT,High web and usb activity,1,2,6324
BAL0044,2010-10-07,6,4,6.0,1.0,1.0,120.0,37.0,0.0,0.0,0.0,11.0,379902.0,14.0,ALERT,High web and usb activity,1,2,6325
BBG0325,2010-10-07,3,0,6.0,0.0,0.0,162.0,40.0,0.0,0.0,0.0,15.0,450423.0,9.0,ALERT,High web and usb activity,1,2,6326
CTA0020,2010-10-07,3,0,14.0,4.0,4.0,108.0,28.0,0.0,0.0,0.0,8.0,252299.0,2.0,ALERT,High web and usb activity,1,2,6327
CWR0502,2010-10-07,3,0,6.0,8.0,8.0,162.0,43.0,0.0,0.0,0.0,14.0,399142.0,9.0,ALERT,High web and usb activity,1,2,6328
FSC0601,2010-10-07,2,0,6.0,1.0,1.0,162.0,41.0,0.0,0.0,0.0,14.0,353444.0,2.0,ALERT,High web and usb activity,1,2,6329
HCS0003,2010-10-07,2,0,6.0,12.0,12.0,285.0,66.0,0.0,0.0,0.0,20.0,559811.0,14.0,ALERT,High web and usb activity,1,2,6330
HSB0196,2010-10-07,2,0,14.0,27.0,27.0,120.0,25.0,0.0,0.0,0.0,11.0,392813.0,3.0,ALERT,High web and usb activity,1,2,6331
JBD0616,2010-10-07,3,0,18.0,0.0,0.0,162.0,40.0,0.0,0.0,0.0,14.0,364412.0,5.0,ALERT,High web and usb activity,1,2,6332
JJH0613,2010-10-07,5,0,6.0,4.0,4.0,162.0,49.0,0.0,0.0,0.0,15.0,479944.0,11.0,ALERT,High web and usb activity,1,2,6333
KKW0879,2010-10-07,2,0,18.0,10.0,10.0,162.0,44.0,0.0,0.0,0.0,14.0,460922.0,1.0,ALERT,High web and usb activity,1,2,6334
KRL0501,2010-10-07,2,0,6.0,2.0,2.0,162.0,53.0,0.0,0.0,0.0,15.0,419502.0,0.0,ALERT,High web and usb activity,1,2,6335
MBJ0312,2010-10-07,3,0,6.0,2.0,2.0,162.0,18.0,0.0,0.0,0.0,15.0,444949.0,9.0,ALERT,High web and usb activity,1,2,6336
MDM0625,2010-10-07,3,0,16.0,27.0,27.0,162.0,38.0,0.0,0.0,0.0,16.0,494561.0,2.0,ALERT,High web and usb activity,1,2,6337
MPM0220,2010-10-07,9,6,24.0,40.0,40.0,114.0,39.0,0.0,0.0,0.0,11.0,291571.0,4.0,ALERT,High web and usb activity,1,2,6338
OBH0499,2010-10-07,3,0,16.0,6.0,6.0,162.0,16.0,0.0,0.0,0.0,14.0,399210.0,9.0,ALERT,High web and usb activity,1,2,6339
RHO0732,2010-10-07,5,0,8.0,1.0,1.0,162.0,47.0,0.0,0.0,0.0,15.0,418325.0,10.0,ALERT,High web and usb activity,1,2,6340
RUM0880,2010-10-07,3,0,6.0,10.0,10.0,162.0,13.0,0.0,0.0,0.0,8.0,218907.0,10.0,ALERT,High web and usb activity,1,2,6341
SGM0021,2010-10-07,3,0,6.0,8.0,8.0,114.0,43.0,0.0,0.0,0.0,11.0,330073.0,12.0,ALERT,High web and usb activity,1,2,6342
THR0873,2010-10-07,2,0,14.0,27.0,27.0,170.0,10.0,0.0,0.0,0.0,12.0,311487.0,5.0,ALERT,High web and usb activity,1,2,6343
VSS0154,2010-10-07,2,0,10.0,6.0,6.0,114.0,16.0,0.0,0.0,0.0,11.0,298594.0,2.0,ALERT,High web and usb activity,1,2,6344
AJN0607,2010-10-08,3,0,6.0,2.0,2.0,162.0,39.0,0.0,0.0,0.0,14.0,416221.0,5.0,ALERT,High web and usb activity,1,2,6345
BBG0325,2010-10-08,3,0,6.0,0.0,0.0,162.0,51.0,0.0,0.0,0.0,15.0,425572.0,8.0,ALERT,High web and usb activity,1,2,6346
CTA0020,2010-10-08,3,0,16.0,9.0,9.0,108.0,21.0,0.0,0.0,0.0,11.0,386906.0,6.0,ALERT,High web and usb activity,1,2,6347
DLM0051,2010-10-08,3,0,18.0,27.0,27.0,190.0,33.0,0.0,0.0,0.0,18.0,535453.0,7.0,ALERT,High web and usb activity,1,2,6348
HCS0003,2010-10-08,2,0,6.0,11.0,11.0,285.0,65.0,0.0,0.0,0.0,27.0,807794.0,10.0,ALERT,High web and usb activity,1,2,6349
HSB0196,2010-10-08,2,0,16.0,22.0,22.0,120.0,28.0,0.0,0.0,0.0,11.0,301185.0,9.0,ALERT,High web and usb activity,1,2,6350
JBD0616,2010-10-08,3,0,18.0,4.0,4.0,162.0,24.0,0.0,0.0,0.0,15.0,392870.0,17.0,ALERT,High web and usb activity,1,2,6351
JCG0316,2010-10-08,3,0,6.0,11.0,11.0,162.0,49.0,0.0,0.0,0.0,15.0,374568.0,12.0,ALERT,High web and usb activity,1,2,6352
JDB0169,2010-10-08,3,0,16.0,23.0,23.0,162.0,27.0,0.0,0.0,0.0,12.0,373184.0,1.0,ALERT,High web and usb activity,1,2,6353
JJH0613,2010-10-08,3,0,8.0,3.0,3.0,162.0,11.0,0.0,0.0,0.0,15.0,459858.0,11.0,ALERT,High web and usb activity,1,2,6354
KKW0879,2010-10-08,4,0,14.0,1.0,1.0,162.0,34.0,0.0,0.0,0.0,14.0,409401.0,3.0,ALERT,High web and usb activity,1,2,6355
KRL0501,2010-10-08,2,0,6.0,4.0,4.0,162.0,63.0,0.0,0.0,0.0,15.0,491983.0,0.0,ALERT,High web and usb activity,1,2,6356
LCB0664,2010-10-08,3,0,16.0,1.0,1.0,135.0,36.0,0.0,0.0,0.0,14.0,429465.0,5.0,ALERT,High web and usb activity,1,2,6357
MBJ0312,2010-10-08,3,0,6.0,2.0,2.0,162.0,38.0,0.0,0.0,0.0,15.0,449181.0,7.0,ALERT,High web and usb activity,1,2,6358
MPM0220,2010-10-08,9,2,22.0,37.0,37.0,114.0,46.0,0.0,0.0,0.0,11.0,339098.0,0.0,ALERT,High web and usb activity,1,2,6359
MTB0620,2010-10-08,3,0,6.0,6.0,6.0,162.0,49.0,0.0,0.0,0.0,15.0,424897.0,15.0,ALERT,High web and usb activity,1,2,6360
OCS0865,2010-10-08,3,0,8.0,6.0,6.0,162.0,31.0,0.0,0.0,0.0,16.0,504387.0,14.0,ALERT,High web and usb activity,1,2,6361
RUM0880,2010-10-08,3,0,6.0,7.0,7.0,162.0,43.0,0.0,0.0,0.0,15.0,448617.0,15.0,ALERT,High web and usb activity,1,2,6362
SGM0021,2010-10-08,3,0,6.0,5.0,5.0,114.0,30.0,0.0,0.0,0.0,11.0,302341.0,10.0,ALERT,High web and usb activity,1,2,6363
VIA0063,2010-10-08,2,0,18.0,21.0,21.0,143.0,29.0,0.0,0.0,0.0,14.0,394800.0,3.0,ALERT,High web and usb activity,1,2,6364
GZC0735,2010-10-09,3,0,6.0,0.0,0.0,153.0,38.0,0.0,0.0,0.0,15.0,407023.0,15.0,ALERT,High web and usb activity,1,2,6365
HSB0196,2010-10-09,2,0,16.0,27.0,27.0,120.0,34.0,0.0,0.0,0.0,11.0,338054.0,5.0,ALERT,High web and usb activity,1,2,6366
OBH0499,2010-10-09,5,0,18.0,1.0,1.0,162.0,36.0,0.0,0.0,0.0,15.0,401475.0,3.0,ALERT,High web and usb activity,1,2,6367
HSB0196,2010-10-10,2,0,12.0,26.0,26.0,120.0,20.0,0.0,0.0,0.0,11.0,348397.0,14.0,ALERT,High web and usb activity,1,2,6368
AJF0370,2010-10-11,9,0,24.0,31.0,31.0,114.0,19.0,0.0,0.0,0.0,4.0,152286.0,0.0,ALERT,High web and usb activity,1,2,6369
BAL0044,2010-10-11,11,6,8.0,11.0,11.0,120.0,31.0,0.0,0.0,0.0,10.0,280249.0,11.0,ALERT,High web and usb activity,1,2,6370
CTA0020,2010-10-11,3,0,18.0,3.0,3.0,108.0,27.0,0.0,0.0,0.0,11.0,399037.0,8.0,ALERT,High web and usb activity,1,2,6371
FSC0601,2010-10-11,2,0,6.0,2.0,2.0,162.0,45.0,0.0,0.0,0.0,14.0,442721.0,1.0,ALERT,High web and usb activity,1,2,6372
HSB0196,2010-10-11,2,0,16.0,27.0,27.0,120.0,16.0,0.0,0.0,0.0,11.0,397672.0,11.0,ALERT,High web and usb activity,1,2,6373
JBD0616,2010-10-11,3,0,14.0,0.0,0.0,162.0,54.0,0.0,0.0,0.0,15.0,492726.0,16.0,ALERT,High web and usb activity,1,2,6374
JDB0169,2010-10-11,3,0,14.0,27.0,27.0,162.0,52.0,0.0,0.0,0.0,14.0,428799.0,0.0,ALERT,High web and usb activity,1,2,6375
KKW0879,2010-10-11,2,0,18.0,3.0,3.0,162.0,41.0,0.0,0.0,0.0,14.0,425179.0,0.0,ALERT,High web and usb activity,1,2,6376
LCB0664,2010-10-11,3,0,18.0,6.0,6.0,135.0,28.0,0.0,0.0,0.0,14.0,412505.0,4.0,ALERT,High web and usb activity,1,2,6377
MBJ0312,2010-10-11,3,0,6.0,2.0,2.0,162.0,44.0,0.0,0.0,0.0,15.0,504665.0,5.0,ALERT,High web and usb activity,1,2,6378
MDM0625,2010-10-11,3,0,18.0,25.0,25.0,162.0,33.0,0.0,0.0,0.0,16.0,543657.0,0.0,ALERT,High web and usb activity,1,2,6379
MPM0220,2010-10-11,13,6,28.0,41.0,41.0,114.0,32.0,0.0,0.0,0.0,11.0,267470.0,7.0,ALERT,High web and usb activity,1,2,6380
MTB0620,2010-10-11,3,0,8.0,4.0,4.0,162.0,52.0,0.0,0.0,0.0,15.0,430805.0,20.0,ALERT,High web and usb activity,1,2,6381
RHO0732,2010-10-11,3,0,8.0,2.0,2.0,162.0,40.0,0.0,0.0,0.0,15.0,466534.0,14.0,ALERT,High web and usb activity,1,2,6382
RNP0211,2010-10-11,3,0,6.0,8.0,8.0,143.0,24.0,0.0,0.0,0.0,14.0,439186.0,4.0,ALERT,High web and usb activity,1,2,6383
THR0873,2010-10-11,2,0,18.0,20.0,20.0,170.0,47.0,0.0,0.0,0.0,15.0,464272.0,13.0,ALERT,High web and usb activity,1,2,6384
VIA0063,2010-10-11,2,0,16.0,27.0,27.0,143.0,45.0,0.0,0.0,0.0,14.0,461986.0,10.0,ALERT,High web and usb activity,1,2,6385
ABC0174,2010-10-12,3,0,6.0,0.0,0.0,162.0,54.0,0.0,0.0,0.0,15.0,443418.0,9.0,ALERT,High web and usb activity,1,2,6386
AJN0607,2010-10-12,3,0,8.0,1.0,1.0,162.0,24.0,0.0,0.0,0.0,15.0,378974.0,17.0,ALERT,High web and usb activity,1,2,6387
BAL0044,2010-10-12,11,6,8.0,6.0,6.0,120.0,43.0,0.0,0.0,0.0,11.0,324913.0,12.0,ALERT,High web and usb activity,1,2,6388
CTA0020,2010-10-12,3,0,18.0,3.0,3.0,108.0,37.0,0.0,0.0,0.0,11.0,295951.0,4.0,ALERT,High web and usb activity,1,2,6389
DLM0051,2010-10-12,3,0,18.0,19.0,19.0,190.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,ALERT,High web and usb activity,1,2,6390
EIS0041,2010-10-12,13,4,10.0,23.0,23.0,114.0,51.0,0.0,0.0,0.0,10.0,299454.0,10.0,ALERT,High web and usb activity,1,2,6391
HCS0003,2010-10-12,2,0,8.0,7.0,7.0,285.0,77.0,0.0,0.0,0.0,26.0,804570.0,15.0,ALERT,High web and usb activity,1,2,6392
HSB0196,2010-10-12,4,2,14.0,27.0,27.0,120.0,29.0,0.0,0.0,0.0,11.0,351049.0,6.0,ALERT,High web and usb activity,1,2,6393
JBD0616,2010-10-12,3,0,14.0,3.0,3.0,162.0,70.0,0.0,0.0,0.0,15.0,392731.0,7.0,ALERT,High web and usb activity,1,2,6394
JDB0169,2010-10-12,3,0,16.0,21.0,21.0,162.0,38.0,0.0,0.0,0.0,10.0,326339.0,7.0,ALERT,High web and usb activity,1,2,6395
JJH0613,2010-10-12,3,0,8.0,8.0,8.0,162.0,34.0,0.0,0.0,0.0,14.0,340903.0,8.0,ALERT,High web and usb activity,1,2,6396
KKW0879,2010-10-12,2,0,18.0,5.0,5.0,162.0,49.0,0.0,0.0,0.0,14.0,349425.0,0.0,ALERT,High web and usb activity,1,2,6397
LCB0664,2010-10-12,3,0,16.0,0.0,0.0,135.0,24.0,0.0,0.0,0.0,14.0,407404.0,8.0,ALERT,High web and usb activity,1,2,6398
MBJ0312,2010-10-12,3,0,6.0,5.0,5.0,162.0,18.0,0.0,0.0,0.0,14.0,568535.0,5.0,ALERT,High web and usb activity,1,2,6399
MDM0625,2010-10-12,3,0,16.0,26.0,26.0,162.0,31.0,0.0,0.0,0.0,16.0,422558.0,2.0,ALERT,High web and usb activity,1,2,6400
MPM0220,2010-10-12,13,2,24.0,40.0,40.0,114.0,40.0,0.0,0.0,0.0,11.0,296972.0,4.0,ALERT,High web and usb activity,1,2,6401
MTB0620,2010-10-12,3,0,8.0,2.0,2.0,162.0,42.0,0.0,0.0,0.0,15.0,420154.0,14.0,ALERT,High web and usb activity,1,2,6402
OBH0499,2010-10-12,3,0,18.0,0.0,0.0,162.0,30.0,0.0,0.0,0.0,15.0,396792.0,5.0,ALERT,High web and usb activity,1,2,6403
RHO0732,2010-10-12,3,0,6.0,4.0,4.0,162.0,36.0,0.0,0.0,0.0,15.0,454166.0,11.0,ALERT,High web and usb activity,1,2,6404
THR0873,2010-10-12,2,0,16.0,25.0,25.0,170.0,52.0,0.0,0.0,0.0,15.0,441253.0,11.0,ALERT,High web and usb activity,1,2,6405
WXH0872,2010-10-12,2,0,8.0,0.0,0.0,162.0,16.0,0.0,0.0,0.0,15.0,410793.0,12.0,ALERT,High web and usb activity,1,2,6406
AJN0607,2010-10-13,2,0,8.0,2.0,2.0,162.0,25.0,0.0,0.0,0.0,15.0,420914.0,8.0,ALERT,High web and usb activity,1,2,6407
AKR0057,2010-10-13,3,0,8.0,5.0,5.0,123.0,54.0,0.0,0.0,0.0,11.0,317170.0,1.0,ALERT,High web and usb activity,1,2,6408
BAL0044,2010-10-13,13,6,8.0,11.0,11.0,120.0,42.0,0.0,0.0,0.0,11.0,389785.0,11.0,ALERT,High web and usb activity,1,2,6409
